question,question_fr,order,disagg_var1,disagg_var1_fr,disaggregate1,disaggregate1_fr,label,label_fr,colpercent,round,collowercl,coluppercl,numerator,denominator,Suppress,notes,notes_fr,notes2,notes2_fr,Table,infobase_order
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,Housing insecurity,Précarité du logement,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,6,28,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q0809,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,No housing insecurity,Pas de précarité du logement,From a friend or relative,Auprès d’un ami ou d’un parent,67.52268279,^,57.53669661,76.13437342,76,113,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q0809,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,No housing insecurity,Pas de précarité du logement,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,21.23807821,,13.37654762,32.01243746,25,113,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q0809,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,No housing insecurity,Pas de précarité du logement,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",11.239239,,6.512662385,18.70962673,12,113,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q0809,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,Up to high school,Jusqu'au lycée,From a friend or relative,Auprès d’un ami ou d’un parent,67.06571424,,51.3788296,79.69193442,42,66,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,Up to high school,Jusqu'au lycée,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,22.39017587,,10.89829431,40.49284463,16,66,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,Up to high school,Jusqu'au lycée,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",10.54410989,^,4.204429719,24.04381752,8,66,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,"Trade school, college diploma, or university certificate","Diplôme d'école de métiers, diplôme d'études collégiales ou certificat universitaire",From a friend or relative,Auprès d’un ami ou d’un parent,57.31067002,,41.91853514,71.40618643,31,48,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,"Trade school, college diploma, or university certificate","Diplôme d'école de métiers, diplôme d'études collégiales ou certificat universitaire",From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,31.69998381,,19.01423999,47.84876632,12,48,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,"Trade school, college diploma, or university certificate","Diplôme d'école de métiers, diplôme d'études collégiales ou certificat universitaire","Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",10.98934617,,4.676817837,23.70349756,5,48,,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,Bachelor's or degree above bachelor's level,Baccalauréat ou diplôme supérieur au niveau du baccalauréat,From a friend or relative,Auprès d’un ami ou d’un parent,,,,,18,26,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,Bachelor's or degree above bachelor's level,Baccalauréat ou diplôme supérieur au niveau du baccalauréat,From a drug dealer or stranger in person,Auprès d’un revendeur de drogue ou d’un inconnu,,,,,3,26,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Source of non-prescribed opioids,Source d’opioïdes non prescrits,39,Education,L'éducation,Bachelor's or degree above bachelor's level,Baccalauréat ou diplôme supérieur au niveau du baccalauréat,"Other source (e.g., internet, stolen, another country)","Autre source (par ex. sur internet, en les volant, dans un autre pays)",,,,,5,26,N < 30,"Among those who have used opioids that were not prescribed to them in the past 12 months, percent who obtained them from various sources.","Parmi ceux ayant consommé des opioïdes qui ne leur avaient pas été prescrits au cours des 12 derniers mois, pourcentage qui les ont obtenus de différentes sources.",,,Table PR_Q22r * DEM_Q10r,22
Giving away prescribed opioids,Distribution d'opioïdes obtenus sur ordonnance,37,Year,Année,2023,2023,,,10.8498297,,6.560981573,17.41959145,17,166,,"Among those who have received prescribed opioids in the past 12 months, percent who gave some away.","Parmi ceux ayant reçu des opioïdes sur ordonnance au cours des 12 derniers mois, pourcentage qui en ont donné une partie.",,,Table PR_Q20,23
Giving away prescribed opioids,Distribution d'opioïdes obtenus sur ordonnance,37,Age,L'âge,15-19,15-19,,,,,,,3,14,N < 30,"Among those who have received prescribed opioids in the past 12 months, percent who gave some away.","Parmi ceux ayant reçu des opioïdes sur ordonnance au cours des 12 derniers mois, pourcentage qui en ont donné une partie.",,,Table PR_Q20 * age_group2,23
Giving away prescribed opioids,Distribution d'opioïdes obtenus sur ordonnance,37,Age,L'âge,20-24,20-24,,,,,,,3,22,N < 30,"Among those who have received prescribed opioids in the past 12 months, percent who gave some away.","Parmi ceux ayant reçu des opioïdes sur ordonnance au cours des 12 derniers mois, pourcentage qui en ont donné une partie.",,,Table PR_Q20 * age_group2,23
Giving away prescribed opioids,Distribution d'opioïdes obtenus sur ordonnance,37,Age,L'âge,25-54,25-54,,,11.28054144,,5.477970306,21.81121876,9,82,,"Among those who have received prescribed opioids in the past 12 months, percent who gave some away.","Parmi ceux ayant reçu des opioïdes sur ordonnance au cours des 12 derniers mois, pourcentage qui en ont donné une partie.",,,Table PR_Q20 * age_group2,23
Giving away prescribed opioids,Distribution d'opioïdes obtenus sur ordonnance,37,Age,L'âge,55+,55+,,,6.93421046,,2.34603294,18.77076784,2,48,,"Among those who have received prescribed opioids in the past 12 months, percent who gave some away.","Parmi ceux ayant reçu des opioïdes sur ordonnance au cours des 12 derniers mois, pourcentage qui en ont donné une partie.",,,Table PR_Q20 * age_group2,23
Giving away prescribed opioids,Distribution d'opioïdes obtenus sur ordonnance,37,Sex at birth,Sexe à la naissance,Male,Homme,,,15.57889425,,8.118752692,27.81854391,10,76,,"Among those who have received prescribed opioids in the past 12 months, percent who gave some away.","Parmi ceux ayant reçu des opioïdes sur ordonnance au cours des 12 derniers mois, pourcentage qui en ont donné une partie.",,,Table PR_Q20 * AGS_Q02,23
Giving away prescribed opioids,Distribution d'opioïdes obtenus sur ordonnance,37,Sex at birth,Sexe à la naissance,Female,Femme,,,7.040900183,,2.744719274,16.89360255,7,90,,"Among those who have received prescribed opioids in the past 12 months, percent who gave some away.","Parmi ceux ayant reçu des opioïdes sur ordonnance au cours des 12 derniers mois, pourcentage qui en ont donné une partie.",,,Table PR_Q20 * AGS_Q02,23
